epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/loss_epoch,train/loss_step,train/pcc_epoch,val/loss_epoch,val/pcc_epoch
28,,,293099,,11.663280487060547,,,
,7.265151376083712e-06,7.265151376083712e-06,293149,,,,,
,7.265151376083712e-06,7.265151376083712e-06,293149,,,,,
,7.265151376083712e-06,7.265151376083712e-06,293149,,,,,
28,,,293149,,26.480669021606445,,,
,7.264308802607511e-06,7.264308802607511e-06,293199,,,,,
,7.264308802607511e-06,7.264308802607511e-06,293199,,,,,
,7.264308802607511e-06,7.264308802607511e-06,293199,,,,,
28,,,293199,,9.299251556396484,,,
,7.2634661482344736e-06,7.2634661482344736e-06,293249,,,,,
,7.2634661482344736e-06,7.2634661482344736e-06,293249,,,,,
,7.2634661482344736e-06,7.2634661482344736e-06,293249,,,,,
28,,,293249,,10.579002380371094,,,
,7.262623412994702e-06,7.262623412994702e-06,293299,,,,,
,7.262623412994702e-06,7.262623412994702e-06,293299,,,,,
,7.262623412994702e-06,7.262623412994702e-06,293299,,,,,
28,,,293299,,6.2797675132751465,,,
,7.261780596918304e-06,7.261780596918304e-06,293349,,,,,
,7.261780596918304e-06,7.261780596918304e-06,293349,,,,,
,7.261780596918304e-06,7.261780596918304e-06,293349,,,,,
28,,,293349,,6.629909992218018,,,
,7.2609377000353935e-06,7.2609377000353935e-06,293399,,,,,
,7.2609377000353935e-06,7.2609377000353935e-06,293399,,,,,
,7.2609377000353935e-06,7.2609377000353935e-06,293399,,,,,
28,,,293399,,23.821582794189453,,,
,7.260094722376082e-06,7.260094722376082e-06,293449,,,,,
,7.260094722376082e-06,7.260094722376082e-06,293449,,,,,
,7.260094722376082e-06,7.260094722376082e-06,293449,,,,,
28,,,293449,,1.7280865907669067,,,
,7.2592516639704895e-06,7.2592516639704895e-06,293499,,,,,
,7.2592516639704895e-06,7.2592516639704895e-06,293499,,,,,
,7.2592516639704895e-06,7.2592516639704895e-06,293499,,,,,
28,,,293499,,6.5440521240234375,,,
,7.258408524848733e-06,7.258408524848733e-06,293549,,,,,
,7.258408524848733e-06,7.258408524848733e-06,293549,,,,,
,7.258408524848733e-06,7.258408524848733e-06,293549,,,,,
28,,,293549,,31.099449157714844,,,
,7.257565305040937e-06,7.257565305040937e-06,293599,,,,,
,7.257565305040937e-06,7.257565305040937e-06,293599,,,,,
,7.257565305040937e-06,7.257565305040937e-06,293599,,,,,
28,,,293599,,7.216719627380371,,,
,7.256722004577226e-06,7.256722004577226e-06,293649,,,,,
,7.256722004577226e-06,7.256722004577226e-06,293649,,,,,
,7.256722004577226e-06,7.256722004577226e-06,293649,,,,,
28,,,293649,,4.9007391929626465,,,
,7.255878623487729e-06,7.255878623487729e-06,293699,,,,,
,7.255878623487729e-06,7.255878623487729e-06,293699,,,,,
,7.255878623487729e-06,7.255878623487729e-06,293699,,,,,
28,,,293699,,1.3733255863189697,,,
,7.255035161802578e-06,7.255035161802578e-06,293749,,,,,
,7.255035161802578e-06,7.255035161802578e-06,293749,,,,,
,7.255035161802578e-06,7.255035161802578e-06,293749,,,,,
28,,,293749,,5.1156907081604,,,
,7.2541916195519065e-06,7.2541916195519065e-06,293799,,,,,
,7.2541916195519065e-06,7.2541916195519065e-06,293799,,,,,
,7.2541916195519065e-06,7.2541916195519065e-06,293799,,,,,
28,,,293799,,7.153970718383789,,,
,7.253347996765853e-06,7.253347996765853e-06,293849,,,,,
,7.253347996765853e-06,7.253347996765853e-06,293849,,,,,
,7.253347996765853e-06,7.253347996765853e-06,293849,,,,,
28,,,293849,,4.918435573577881,,,
,7.252504293474556e-06,7.252504293474556e-06,293899,,,,,
,7.252504293474556e-06,7.252504293474556e-06,293899,,,,,
,7.252504293474556e-06,7.252504293474556e-06,293899,,,,,
28,,,293899,,14.157771110534668,,,
,7.2516605097081595e-06,7.2516605097081595e-06,293949,,,,,
,7.2516605097081595e-06,7.2516605097081595e-06,293949,,,,,
,7.2516605097081595e-06,7.2516605097081595e-06,293949,,,,,
28,,,293949,,10.050354957580566,,,
,7.250816645496809e-06,7.250816645496809e-06,293999,,,,,
,7.250816645496809e-06,7.250816645496809e-06,293999,,,,,
,7.250816645496809e-06,7.250816645496809e-06,293999,,,,,
28,,,293999,,13.325547218322754,,,
,7.249972700870652e-06,7.249972700870652e-06,294049,,,,,
,7.249972700870652e-06,7.249972700870652e-06,294049,,,,,
,7.249972700870652e-06,7.249972700870652e-06,294049,,,,,
28,,,294049,,13.299032211303711,,,
,7.249128675859843e-06,7.249128675859843e-06,294099,,,,,
,7.249128675859843e-06,7.249128675859843e-06,294099,,,,,
,7.249128675859843e-06,7.249128675859843e-06,294099,,,,,
28,,,294099,,8.751250267028809,,,
,7.2482845704945345e-06,7.2482845704945345e-06,294149,,,,,
,7.2482845704945345e-06,7.2482845704945345e-06,294149,,,,,
,7.2482845704945345e-06,7.2482845704945345e-06,294149,,,,,
28,,,294149,,3.9268269538879395,,,
,7.247440384804882e-06,7.247440384804882e-06,294199,,,,,
,7.247440384804882e-06,7.247440384804882e-06,294199,,,,,
,7.247440384804882e-06,7.247440384804882e-06,294199,,,,,
28,,,294199,,18.206443786621094,,,
,7.24659611882105e-06,7.24659611882105e-06,294249,,,,,
,7.24659611882105e-06,7.24659611882105e-06,294249,,,,,
,7.24659611882105e-06,7.24659611882105e-06,294249,,,,,
28,,,294249,,6.727709770202637,,,
,7.2457517725731975e-06,7.2457517725731975e-06,294299,,,,,
,7.2457517725731975e-06,7.2457517725731975e-06,294299,,,,,
,7.2457517725731975e-06,7.2457517725731975e-06,294299,,,,,
28,,,294299,,6.097499847412109,,,
,7.244907346091492e-06,7.244907346091492e-06,294349,,,,,
,7.244907346091492e-06,7.244907346091492e-06,294349,,,,,
,7.244907346091492e-06,7.244907346091492e-06,294349,,,,,
28,,,294349,,8.641168594360352,,,
,7.244062839406103e-06,7.244062839406103e-06,294399,,,,,
,7.244062839406103e-06,7.244062839406103e-06,294399,,,,,
,7.244062839406103e-06,7.244062839406103e-06,294399,,,,,
28,,,294399,,25.233564376831055,,,
,7.243218252547203e-06,7.243218252547203e-06,294449,,,,,
,7.243218252547203e-06,7.243218252547203e-06,294449,,,,,
,7.243218252547203e-06,7.243218252547203e-06,294449,,,,,
28,,,294449,,2.584352970123291,,,
,7.242373585544963e-06,7.242373585544963e-06,294499,,,,,
,7.242373585544963e-06,7.242373585544963e-06,294499,,,,,
,7.242373585544963e-06,7.242373585544963e-06,294499,,,,,
28,,,294499,,8.306060791015625,,,
,7.241528838429562e-06,7.241528838429562e-06,294549,,,,,
,7.241528838429562e-06,7.241528838429562e-06,294549,,,,,
,7.241528838429562e-06,7.241528838429562e-06,294549,,,,,
28,,,294549,,15.042824745178223,,,
,7.240684011231183e-06,7.240684011231183e-06,294599,,,,,
,7.240684011231183e-06,7.240684011231183e-06,294599,,,,,
,7.240684011231183e-06,7.240684011231183e-06,294599,,,,,
28,,,294599,,23.507905960083008,,,
,7.239839103980004e-06,7.239839103980004e-06,294649,,,,,
,7.239839103980004e-06,7.239839103980004e-06,294649,,,,,
,7.239839103980004e-06,7.239839103980004e-06,294649,,,,,
28,,,294649,,3.559800148010254,,,
,7.238994116706216e-06,7.238994116706216e-06,294699,,,,,
,7.238994116706216e-06,7.238994116706216e-06,294699,,,,,
,7.238994116706216e-06,7.238994116706216e-06,294699,,,,,
28,,,294699,,12.451751708984375,,,
,7.2381490494400045e-06,7.2381490494400045e-06,294749,,,,,
,7.2381490494400045e-06,7.2381490494400045e-06,294749,,,,,
,7.2381490494400045e-06,7.2381490494400045e-06,294749,,,,,
28,,,294749,,7.673190116882324,,,
,7.237303902211561e-06,7.237303902211561e-06,294799,,,,,
,7.237303902211561e-06,7.237303902211561e-06,294799,,,,,
,7.237303902211561e-06,7.237303902211561e-06,294799,,,,,
28,,,294799,,21.304988861083984,,,
,7.236458675051082e-06,7.236458675051082e-06,294849,,,,,
,7.236458675051082e-06,7.236458675051082e-06,294849,,,,,
,7.236458675051082e-06,7.236458675051082e-06,294849,,,,,
28,,,294849,,10.637908935546875,,,
,7.235613367988765e-06,7.235613367988765e-06,294899,,,,,
,7.235613367988765e-06,7.235613367988765e-06,294899,,,,,
,7.235613367988765e-06,7.235613367988765e-06,294899,,,,,
28,,,294899,,0.10900679230690002,,,
,7.2347679810548085e-06,7.2347679810548085e-06,294949,,,,,
,7.2347679810548085e-06,7.2347679810548085e-06,294949,,,,,
,7.2347679810548085e-06,7.2347679810548085e-06,294949,,,,,
28,,,294949,,7.367926120758057,,,
,7.233922514279416e-06,7.233922514279416e-06,294999,,,,,
,7.233922514279416e-06,7.233922514279416e-06,294999,,,,,
,7.233922514279416e-06,7.233922514279416e-06,294999,,,,,
28,,,294999,,6.868011951446533,,,
,7.233076967692796e-06,7.233076967692796e-06,295049,,,,,
,7.233076967692796e-06,7.233076967692796e-06,295049,,,,,
,7.233076967692796e-06,7.233076967692796e-06,295049,,,,,
28,,,295049,,1.0495080947875977,,,
,7.232231341325153e-06,7.232231341325153e-06,295099,,,,,
,7.232231341325153e-06,7.232231341325153e-06,295099,,,,,
,7.232231341325153e-06,7.232231341325153e-06,295099,,,,,
28,,,295099,,17.59560203552246,,,
,7.231385635206701e-06,7.231385635206701e-06,295149,,,,,
,7.231385635206701e-06,7.231385635206701e-06,295149,,,,,
,7.231385635206701e-06,7.231385635206701e-06,295149,,,,,
28,,,295149,,9.947218894958496,,,
,7.230539849367656e-06,7.230539849367656e-06,295199,,,,,
,7.230539849367656e-06,7.230539849367656e-06,295199,,,,,
,7.230539849367656e-06,7.230539849367656e-06,295199,,,,,
28,,,295199,,2.571074962615967,,,
,7.229693983838232e-06,7.229693983838232e-06,295249,,,,,
,7.229693983838232e-06,7.229693983838232e-06,295249,,,,,
,7.229693983838232e-06,7.229693983838232e-06,295249,,,,,
28,,,295249,,6.980776786804199,,,
,7.22884803864865e-06,7.22884803864865e-06,295299,,,,,
,7.22884803864865e-06,7.22884803864865e-06,295299,,,,,
,7.22884803864865e-06,7.22884803864865e-06,295299,,,,,
28,,,295299,,12.839432716369629,,,
,7.2280020138291365e-06,7.2280020138291365e-06,295349,,,,,
,7.2280020138291365e-06,7.2280020138291365e-06,295349,,,,,
,7.2280020138291365e-06,7.2280020138291365e-06,295349,,,,,
28,,,295349,,19.249399185180664,,,
,7.227155909409913e-06,7.227155909409913e-06,295399,,,,,
,7.227155909409913e-06,7.227155909409913e-06,295399,,,,,
,7.227155909409913e-06,7.227155909409913e-06,295399,,,,,
28,,,295399,,6.575474262237549,,,
,7.22630972542121e-06,7.22630972542121e-06,295449,,,,,
,7.22630972542121e-06,7.22630972542121e-06,295449,,,,,
,7.22630972542121e-06,7.22630972542121e-06,295449,,,,,
28,,,295449,,4.000091552734375,,,
,7.22546346189326e-06,7.22546346189326e-06,295499,,,,,
,7.22546346189326e-06,7.22546346189326e-06,295499,,,,,
,7.22546346189326e-06,7.22546346189326e-06,295499,,,,,
28,,,295499,,15.21563720703125,,,
,7.224617118856295e-06,7.224617118856295e-06,295549,,,,,
,7.224617118856295e-06,7.224617118856295e-06,295549,,,,,
,7.224617118856295e-06,7.224617118856295e-06,295549,,,,,
28,,,295549,,12.41682243347168,,,
,7.223770696340555e-06,7.223770696340555e-06,295599,,,,,
,7.223770696340555e-06,7.223770696340555e-06,295599,,,,,
,7.223770696340555e-06,7.223770696340555e-06,295599,,,,,
28,,,295599,,17.322538375854492,,,
,7.222924194376278e-06,7.222924194376278e-06,295649,,,,,
,7.222924194376278e-06,7.222924194376278e-06,295649,,,,,
,7.222924194376278e-06,7.222924194376278e-06,295649,,,,,
28,,,295649,,7.696647644042969,,,
,7.222077612993709e-06,7.222077612993709e-06,295699,,,,,
,7.222077612993709e-06,7.222077612993709e-06,295699,,,,,
,7.222077612993709e-06,7.222077612993709e-06,295699,,,,,
28,,,295699,,6.2401533126831055,,,
,7.221230952223091e-06,7.221230952223091e-06,295749,,,,,
,7.221230952223091e-06,7.221230952223091e-06,295749,,,,,
,7.221230952223091e-06,7.221230952223091e-06,295749,,,,,
28,,,295749,,3.9427154064178467,,,
,7.220384212094674e-06,7.220384212094674e-06,295799,,,,,
,7.220384212094674e-06,7.220384212094674e-06,295799,,,,,
,7.220384212094674e-06,7.220384212094674e-06,295799,,,,,
28,,,295799,,4.4283952713012695,,,
,7.219537392638711e-06,7.219537392638711e-06,295849,,,,,
,7.219537392638711e-06,7.219537392638711e-06,295849,,,,,
,7.219537392638711e-06,7.219537392638711e-06,295849,,,,,
28,,,295849,,12.231973648071289,,,
,7.218690493885454e-06,7.218690493885454e-06,295899,,,,,
,7.218690493885454e-06,7.218690493885454e-06,295899,,,,,
,7.218690493885454e-06,7.218690493885454e-06,295899,,,,,
28,,,295899,,25.920454025268555,,,
,7.217843515865161e-06,7.217843515865161e-06,295949,,,,,
,7.217843515865161e-06,7.217843515865161e-06,295949,,,,,
,7.217843515865161e-06,7.217843515865161e-06,295949,,,,,
28,,,295949,,7.560468673706055,,,
,7.216996458608092e-06,7.216996458608092e-06,295999,,,,,
,7.216996458608092e-06,7.216996458608092e-06,295999,,,,,
,7.216996458608092e-06,7.216996458608092e-06,295999,,,,,
28,,,295999,,22.404762268066406,,,
,7.21614932214451e-06,7.21614932214451e-06,296049,,,,,
,7.21614932214451e-06,7.21614932214451e-06,296049,,,,,
,7.21614932214451e-06,7.21614932214451e-06,296049,,,,,
28,,,296049,,4.5502142906188965,,,
,7.215302106504679e-06,7.215302106504679e-06,296099,,,,,
,7.215302106504679e-06,7.215302106504679e-06,296099,,,,,
,7.215302106504679e-06,7.215302106504679e-06,296099,,,,,
28,,,296099,,9.543643951416016,,,
,7.214454811718871e-06,7.214454811718871e-06,296149,,,,,
,7.214454811718871e-06,7.214454811718871e-06,296149,,,,,
,7.214454811718871e-06,7.214454811718871e-06,296149,,,,,
28,,,296149,,8.088380813598633,,,
,7.2136074378173525e-06,7.2136074378173525e-06,296199,,,,,
,7.2136074378173525e-06,7.2136074378173525e-06,296199,,,,,
,7.2136074378173525e-06,7.2136074378173525e-06,296199,,,,,
28,,,296199,,12.091835021972656,,,
,7.212759984830401e-06,7.212759984830401e-06,296249,,,,,
,7.212759984830401e-06,7.212759984830401e-06,296249,,,,,
,7.212759984830401e-06,7.212759984830401e-06,296249,,,,,
28,,,296249,,4.110151290893555,,,
,7.211912452788292e-06,7.211912452788292e-06,296299,,,,,
,7.211912452788292e-06,7.211912452788292e-06,296299,,,,,
,7.211912452788292e-06,7.211912452788292e-06,296299,,,,,
28,,,296299,,7.829533100128174,,,
,7.2110648417213054e-06,7.2110648417213054e-06,296349,,,,,
,7.2110648417213054e-06,7.2110648417213054e-06,296349,,,,,
,7.2110648417213054e-06,7.2110648417213054e-06,296349,,,,,
28,,,296349,,2.0345003604888916,,,
,7.210217151659725e-06,7.210217151659725e-06,296399,,,,,
,7.210217151659725e-06,7.210217151659725e-06,296399,,,,,
,7.210217151659725e-06,7.210217151659725e-06,296399,,,,,
28,,,296399,,8.441981315612793,,,
,7.209369382633835e-06,7.209369382633835e-06,296449,,,,,
,7.209369382633835e-06,7.209369382633835e-06,296449,,,,,
,7.209369382633835e-06,7.209369382633835e-06,296449,,,,,
28,,,296449,,7.8721923828125,,,
,7.208521534673923e-06,7.208521534673923e-06,296499,,,,,
,7.208521534673923e-06,7.208521534673923e-06,296499,,,,,
,7.208521534673923e-06,7.208521534673923e-06,296499,,,,,
28,,,296499,,4.579431533813477,,,
,7.207673607810282e-06,7.207673607810282e-06,296549,,,,,
,7.207673607810282e-06,7.207673607810282e-06,296549,,,,,
,7.207673607810282e-06,7.207673607810282e-06,296549,,,,,
28,,,296549,,13.54576587677002,,,
,7.206825602073203e-06,7.206825602073203e-06,296599,,,,,
,7.206825602073203e-06,7.206825602073203e-06,296599,,,,,
,7.206825602073203e-06,7.206825602073203e-06,296599,,,,,
28,,,296599,,5.805552959442139,,,
,7.205977517492986e-06,7.205977517492986e-06,296649,,,,,
,7.205977517492986e-06,7.205977517492986e-06,296649,,,,,
,7.205977517492986e-06,7.205977517492986e-06,296649,,,,,
28,,,296649,,7.7436089515686035,,,
,7.205129354099926e-06,7.205129354099926e-06,296699,,,,,
,7.205129354099926e-06,7.205129354099926e-06,296699,,,,,
,7.205129354099926e-06,7.205129354099926e-06,296699,,,,,
28,,,296699,,20.20800018310547,,,
,7.204281111924332e-06,7.204281111924332e-06,296749,,,,,
,7.204281111924332e-06,7.204281111924332e-06,296749,,,,,
,7.204281111924332e-06,7.204281111924332e-06,296749,,,,,
28,,,296749,,4.6285080909729,,,
,7.203432790996502e-06,7.203432790996502e-06,296799,,,,,
,7.203432790996502e-06,7.203432790996502e-06,296799,,,,,
,7.203432790996502e-06,7.203432790996502e-06,296799,,,,,
28,,,296799,,7.094846725463867,,,
,7.2025843913467474e-06,7.2025843913467474e-06,296849,,,,,
,7.2025843913467474e-06,7.2025843913467474e-06,296849,,,,,
,7.2025843913467474e-06,7.2025843913467474e-06,296849,,,,,
28,,,296849,,4.8774237632751465,,,
,7.201735913005381e-06,7.201735913005381e-06,296899,,,,,
,7.201735913005381e-06,7.201735913005381e-06,296899,,,,,
,7.201735913005381e-06,7.201735913005381e-06,296899,,,,,
28,,,296899,,13.155521392822266,,,
,7.200887356002712e-06,7.200887356002712e-06,296949,,,,,
,7.200887356002712e-06,7.200887356002712e-06,296949,,,,,
,7.200887356002712e-06,7.200887356002712e-06,296949,,,,,
28,,,296949,,10.166254997253418,,,
,7.200038720369058e-06,7.200038720369058e-06,296999,,,,,
,7.200038720369058e-06,7.200038720369058e-06,296999,,,,,
,7.200038720369058e-06,7.200038720369058e-06,296999,,,,,
28,,,296999,,18.94924545288086,,,
,7.19919000613474e-06,7.19919000613474e-06,297049,,,,,
,7.19919000613474e-06,7.19919000613474e-06,297049,,,,,
,7.19919000613474e-06,7.19919000613474e-06,297049,,,,,
28,,,297049,,16.367000579833984,,,
,7.198341213330078e-06,7.198341213330078e-06,297099,,,,,
,7.198341213330078e-06,7.198341213330078e-06,297099,,,,,
,7.198341213330078e-06,7.198341213330078e-06,297099,,,,,
28,,,297099,,5.470426559448242,,,
,7.1974923419853985e-06,7.1974923419853985e-06,297149,,,,,
,7.1974923419853985e-06,7.1974923419853985e-06,297149,,,,,
,7.1974923419853985e-06,7.1974923419853985e-06,297149,,,,,
28,,,297149,,7.662006855010986,,,
,7.196643392131027e-06,7.196643392131027e-06,297199,,,,,
,7.196643392131027e-06,7.196643392131027e-06,297199,,,,,
,7.196643392131027e-06,7.196643392131027e-06,297199,,,,,
28,,,297199,,6.051742076873779,,,
,7.195794363797296e-06,7.195794363797296e-06,297249,,,,,
,7.195794363797296e-06,7.195794363797296e-06,297249,,,,,
,7.195794363797296e-06,7.195794363797296e-06,297249,,,,,
28,,,297249,,2.9289498329162598,,,
,7.194945257014538e-06,7.194945257014538e-06,297299,,,,,
,7.194945257014538e-06,7.194945257014538e-06,297299,,,,,
,7.194945257014538e-06,7.194945257014538e-06,297299,,,,,
28,,,297299,,8.172931671142578,,,
,7.194096071813089e-06,7.194096071813089e-06,297349,,,,,
,7.194096071813089e-06,7.194096071813089e-06,297349,,,,,
,7.194096071813089e-06,7.194096071813089e-06,297349,,,,,
28,,,297349,,13.724160194396973,,,
,7.193246808223287e-06,7.193246808223287e-06,297399,,,,,
,7.193246808223287e-06,7.193246808223287e-06,297399,,,,,
,7.193246808223287e-06,7.193246808223287e-06,297399,,,,,
28,,,297399,,11.026887893676758,,,
,7.192397466275474e-06,7.192397466275474e-06,297449,,,,,
,7.192397466275474e-06,7.192397466275474e-06,297449,,,,,
,7.192397466275474e-06,7.192397466275474e-06,297449,,,,,
28,,,297449,,21.378538131713867,,,
,7.191548045999995e-06,7.191548045999995e-06,297499,,,,,
,7.191548045999995e-06,7.191548045999995e-06,297499,,,,,
,7.191548045999995e-06,7.191548045999995e-06,297499,,,,,
28,,,297499,,14.22799301147461,,,
,7.190698547427195e-06,7.190698547427195e-06,297549,,,,,
,7.190698547427195e-06,7.190698547427195e-06,297549,,,,,
,7.190698547427195e-06,7.190698547427195e-06,297549,,,,,
28,,,297549,,1.2574914693832397,,,
,7.189848970587427e-06,7.189848970587427e-06,297599,,,,,
,7.189848970587427e-06,7.189848970587427e-06,297599,,,,,
,7.189848970587427e-06,7.189848970587427e-06,297599,,,,,
28,,,297599,,11.17449951171875,,,
,7.188999315511042e-06,7.188999315511042e-06,297649,,,,,
,7.188999315511042e-06,7.188999315511042e-06,297649,,,,,
,7.188999315511042e-06,7.188999315511042e-06,297649,,,,,
28,,,297649,,13.19798755645752,,,
,7.188149582228397e-06,7.188149582228397e-06,297699,,,,,
,7.188149582228397e-06,7.188149582228397e-06,297699,,,,,
,7.188149582228397e-06,7.188149582228397e-06,297699,,,,,
28,,,297699,,2.1187632083892822,,,
,7.187299770769849e-06,7.187299770769849e-06,297749,,,,,
,7.187299770769849e-06,7.187299770769849e-06,297749,,,,,
,7.187299770769849e-06,7.187299770769849e-06,297749,,,,,
28,,,297749,,6.534110069274902,,,
,7.186449881165759e-06,7.186449881165759e-06,297799,,,,,
,7.186449881165759e-06,7.186449881165759e-06,297799,,,,,
,7.186449881165759e-06,7.186449881165759e-06,297799,,,,,
28,,,297799,,10.051265716552734,,,
,7.1855999134464925e-06,7.1855999134464925e-06,297849,,,,,
,7.1855999134464925e-06,7.1855999134464925e-06,297849,,,,,
,7.1855999134464925e-06,7.1855999134464925e-06,297849,,,,,
28,,,297849,,10.758517265319824,,,
,7.184749867642416e-06,7.184749867642416e-06,297899,,,,,
,7.184749867642416e-06,7.184749867642416e-06,297899,,,,,
,7.184749867642416e-06,7.184749867642416e-06,297899,,,,,
28,,,297899,,2.8586513996124268,,,
,7.183899743783896e-06,7.183899743783896e-06,297949,,,,,
,7.183899743783896e-06,7.183899743783896e-06,297949,,,,,
,7.183899743783896e-06,7.183899743783896e-06,297949,,,,,
28,,,297949,,12.769164085388184,,,
,7.183049541901308e-06,7.183049541901308e-06,297999,,,,,
,7.183049541901308e-06,7.183049541901308e-06,297999,,,,,
,7.183049541901308e-06,7.183049541901308e-06,297999,,,,,
28,,,297999,,16.203664779663086,,,
,7.182199262025027e-06,7.182199262025027e-06,298049,,,,,
,7.182199262025027e-06,7.182199262025027e-06,298049,,,,,
,7.182199262025027e-06,7.182199262025027e-06,298049,,,,,
28,,,298049,,8.87014102935791,,,
,7.181348904185431e-06,7.181348904185431e-06,298099,,,,,
,7.181348904185431e-06,7.181348904185431e-06,298099,,,,,
,7.181348904185431e-06,7.181348904185431e-06,298099,,,,,
28,,,298099,,2.189291000366211,,,
,7.180498468412899e-06,7.180498468412899e-06,298149,,,,,
,7.180498468412899e-06,7.180498468412899e-06,298149,,,,,
,7.180498468412899e-06,7.180498468412899e-06,298149,,,,,
28,,,298149,,8.101339340209961,,,
,7.179647954737815e-06,7.179647954737815e-06,298199,,,,,
,7.179647954737815e-06,7.179647954737815e-06,298199,,,,,
,7.179647954737815e-06,7.179647954737815e-06,298199,,,,,
28,,,298199,,21.277923583984375,,,
,7.178797363190565e-06,7.178797363190565e-06,298249,,,,,
,7.178797363190565e-06,7.178797363190565e-06,298249,,,,,
,7.178797363190565e-06,7.178797363190565e-06,298249,,,,,
28,,,298249,,20.079151153564453,,,
,7.17794669380154e-06,7.17794669380154e-06,298299,,,,,
,7.17794669380154e-06,7.17794669380154e-06,298299,,,,,
,7.17794669380154e-06,7.17794669380154e-06,298299,,,,,
28,,,298299,,14.960878372192383,,,
,7.177095946601131e-06,7.177095946601131e-06,298349,,,,,
,7.177095946601131e-06,7.177095946601131e-06,298349,,,,,
,7.177095946601131e-06,7.177095946601131e-06,298349,,,,,
28,,,298349,,20.87274742126465,,,
,7.1762451216197305e-06,7.1762451216197305e-06,298399,,,,,
,7.1762451216197305e-06,7.1762451216197305e-06,298399,,,,,
,7.1762451216197305e-06,7.1762451216197305e-06,298399,,,,,
28,,,298399,,1.9697941541671753,,,
,7.175394218887738e-06,7.175394218887738e-06,298449,,,,,
,7.175394218887738e-06,7.175394218887738e-06,298449,,,,,
,7.175394218887738e-06,7.175394218887738e-06,298449,,,,,
28,,,298449,,5.727074146270752,,,
,7.174543238435553e-06,7.174543238435553e-06,298499,,,,,
,7.174543238435553e-06,7.174543238435553e-06,298499,,,,,
,7.174543238435553e-06,7.174543238435553e-06,298499,,,,,
28,,,298499,,24.361112594604492,,,
,7.173692180293579e-06,7.173692180293579e-06,298549,,,,,
,7.173692180293579e-06,7.173692180293579e-06,298549,,,,,
,7.173692180293579e-06,7.173692180293579e-06,298549,,,,,
28,,,298549,,14.49791145324707,,,
,7.172841044492221e-06,7.172841044492221e-06,298599,,,,,
,7.172841044492221e-06,7.172841044492221e-06,298599,,,,,
,7.172841044492221e-06,7.172841044492221e-06,298599,,,,,
28,,,298599,,20.928924560546875,,,
,7.171989831061888e-06,7.171989831061888e-06,298649,,,,,
,7.171989831061888e-06,7.171989831061888e-06,298649,,,,,
,7.171989831061888e-06,7.171989831061888e-06,298649,,,,,
28,,,298649,,8.337311744689941,,,
,7.1711385400329905e-06,7.1711385400329905e-06,298699,,,,,
,7.1711385400329905e-06,7.1711385400329905e-06,298699,,,,,
,7.1711385400329905e-06,7.1711385400329905e-06,298699,,,,,
28,,,298699,,22.195297241210938,,,
,7.170287171435943e-06,7.170287171435943e-06,298749,,,,,
,7.170287171435943e-06,7.170287171435943e-06,298749,,,,,
,7.170287171435943e-06,7.170287171435943e-06,298749,,,,,
28,,,298749,,4.900280475616455,,,
,7.169435725301163e-06,7.169435725301163e-06,298799,,,,,
,7.169435725301163e-06,7.169435725301163e-06,298799,,,,,
,7.169435725301163e-06,7.169435725301163e-06,298799,,,,,
28,,,298799,,11.435590744018555,,,
,7.168584201659069e-06,7.168584201659069e-06,298849,,,,,
,7.168584201659069e-06,7.168584201659069e-06,298849,,,,,
,7.168584201659069e-06,7.168584201659069e-06,298849,,,,,
28,,,298849,,5.898821830749512,,,
,7.167732600540084e-06,7.167732600540084e-06,298899,,,,,
,7.167732600540084e-06,7.167732600540084e-06,298899,,,,,
,7.167732600540084e-06,7.167732600540084e-06,298899,,,,,
28,,,298899,,5.963613510131836,,,
,7.166880921974633e-06,7.166880921974633e-06,298949,,,,,
,7.166880921974633e-06,7.166880921974633e-06,298949,,,,,
,7.166880921974633e-06,7.166880921974633e-06,298949,,,,,
28,,,298949,,3.8361823558807373,,,
,7.166029165993142e-06,7.166029165993142e-06,298999,,,,,
,7.166029165993142e-06,7.166029165993142e-06,298999,,,,,
,7.166029165993142e-06,7.166029165993142e-06,298999,,,,,
28,,,298999,,2.2399113178253174,,,
,7.165177332626045e-06,7.165177332626045e-06,299049,,,,,
,7.165177332626045e-06,7.165177332626045e-06,299049,,,,,
,7.165177332626045e-06,7.165177332626045e-06,299049,,,,,
28,,,299049,,22.094257354736328,,,
,7.164325421903774e-06,7.164325421903774e-06,299099,,,,,
,7.164325421903774e-06,7.164325421903774e-06,299099,,,,,
,7.164325421903774e-06,7.164325421903774e-06,299099,,,,,
28,,,299099,,20.66473388671875,,,
,7.163473433856764e-06,7.163473433856764e-06,299149,,,,,
,7.163473433856764e-06,7.163473433856764e-06,299149,,,,,
,7.163473433856764e-06,7.163473433856764e-06,299149,,,,,
28,,,299149,,10.56204891204834,,,
,7.162621368515455e-06,7.162621368515455e-06,299199,,,,,
,7.162621368515455e-06,7.162621368515455e-06,299199,,,,,
,7.162621368515455e-06,7.162621368515455e-06,299199,,,,,
28,,,299199,,8.014225959777832,,,
,7.161769225910289e-06,7.161769225910289e-06,299249,,,,,
,7.161769225910289e-06,7.161769225910289e-06,299249,,,,,
,7.161769225910289e-06,7.161769225910289e-06,299249,,,,,
28,,,299249,,27.794099807739258,,,
